State,State Code,District,Block,GP_name,GP Code,Latitude,Longitude,BHQ,BHQ Latitude,BHQ Longitude
KERALA,32,PALAKKAD,MANNARKAD,KOTTAPPADAM,221648,10.9964320,76.3926750,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,MANNARKAD,KUMARAMPUTHUR,221649,10.9868160,76.4328400,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,MANNARKAD,MANNARKKAD,221650,10.9915300,76.4546000,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,MANNARKAD,TACHAMPARA,221651,10.9611000,76.5052220,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,MANNARKAD,THACHANATTUKARA,221652,10.9568290,76.3613550,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,MANNARKAD,THENKARA,221653,11.0134740,76.4840780,"MANNARKKAD EXCHANGE",10.994034,76.466526
KERALA,32,PALAKKAD,NEMMARA,AYILOOR,221654,10.5787100,76.5731940,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,ELAVANCHERRY,221655,10.6038030,76.6444130,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,MELARCODE,221656,10.6079330,76.5633950,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,NELLIAMPATHY,221657,10.5320010,76.6789010,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,NEMMARA,221658,10.5937280,76.6002970,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,PALLASSANA,221659,10.6338220,76.6584110,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,NEMMARA,VANDAZHY,221614,10.5872880,76.5188670,"NEMMARA OLT",10.593924,76.603636
KERALA,32,PALAKKAD,OTTAPPALAM,AMBALAPARA,221660,10.8322000,76.4161900,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,ANANGANADI,221661,10.8292600,76.3449000,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,CHALAVARA,221662,10.8370000,76.3082167,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,LAKKIDIPERUR,221663,10.7702000,76.4422700,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,NELLAYA,221676,10.8637900,76.2774300,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,THRIKKADEERI,221688,10.8463400,76.3436400,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,VALLAPUZHA,221681,10.8356100,76.2528900,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,OTTAPPALAM,VANIAMKULAM,221664,10.7787500,76.3241000,OTTAPPALAM EXC.,10.770806,76.380333
KERALA,32,PALAKKAD,PALAKKAD,KERALASSERY,221665,10.8274530,76.4978810,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,KONGAD,221667,10.8588667,76.5145667,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,MANKARA,221668,10.7894230,76.4995350,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,MANNUR,221669,10.8017820,76.4737300,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,MUNDUR,221670,10.8387220,76.5802840,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,PARLI,221671,10.7965980,76.5625570,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PALAKKAD,PIRAYARI,221672,10.7691030,76.6060030,PALAKKAD OLT,10.771201,76.652164
KERALA,32,PALAKKAD,PATTAMBI,KOPPAM,221673,10.8639394,76.1861996,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,KULUKKALLUR,221674,10.8646920,76.2319500,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,MUTHUTHALA,221675,10.8280370,76.1525970,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,ONGALLUR,221677,10.8038830,76.2196670,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,PARUDUR,221678,10.8383200,76.1118500,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,PATTAMBI,221679,10.8030500,76.1819800,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,THIRUVEGAPURAM,221680,10.8726350,76.1368910,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,PATTAMBI,VILAYUR,221682,10.8893570,76.1903290,"PATTAMBI EXCHANGE",10.804895,76.191998
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,CHERPLACHERRY,221683,10.8789300,76.3092700,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,KADAMPAZHIPURAM,221684,10.8701667,76.4652333,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,KARAKURISSI,221646,10.9381690,76.5054560,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,KARIMPUZHA,221685,10.9210700,76.4187000,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,POOKKOTTUKAVU,221686,10.8595167,76.3914833,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,SREEKRISHNAPURAM,221687,10.9054167,76.4089500,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,SREEKRISHNAPURAM,VELLINEZHI,221689,10.8872333,76.3656500,"SREEKRISHNAPURAM EXCHANGE",10.913839,76.420004
KERALA,32,PALAKKAD,TRITHALA,ANAKKARA,221690,10.8308800,76.0489800,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,CHALISSERI,221691,10.7375200,76.0885500,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,KAPPUR,221692,10.7877000,76.0566600,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,NAGALASSERY,221693,10.7604960,76.1219250,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,PATTITHARA,221694,10.7921200,76.0930900,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,THIRUMITTACODE,221695,10.7454270,76.1587610,TE KOOTANAD,10.761667,76.120550
KERALA,32,PALAKKAD,TRITHALA,THRITHALA,221696,10.8028900,76.1288800,TE KOOTANAD,10.761667,76.120550
KERALA,32,PATHANAMTHITTA,ELANTHOOR,CHENNEERKARA,221697,9.2517320,76.7338940,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,CHERUKOLE,221698,9.3433510,76.7540110,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,ELANTHOOR,221699,9.2907030,76.7207740,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,KOZHENCHERRY,221700,9.3378040,76.7051320,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,MALLAPUZHASSERY,221701,9.3160940,76.7094930,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,NARANGANAM,221702,9.3144520,76.7543320,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,ELANTHOOR,OMALLUR,221703,9.2399740,76.7553520,KOZ EXGE,9.339785,76.710401
KERALA,32,PATHANAMTHITTA,KOIPURAM,AYIROOR,221704,9.3511820,76.7277530,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KOIPURAM,ERAVIPEROOR,221705,9.3669958,76.6288683,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KOIPURAM,EZHUMATTOOR,221706,9.3965020,76.6826510,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KOIPURAM,KOIPURAM,221707,9.3547030,76.6775120,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KOIPURAM,PURAMATTOM,221708,9.3886610,76.6520040,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KOIPURAM,THOTTAPUZHASSERY,221709,9.3382620,76.6991210,KUMBANAD TE,9.368926,76.652525
KERALA,32,PATHANAMTHITTA,KONNI,ARUVAPULAM,221710,9.2099710,76.8727040,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,KONNI,221711,9.2278130,76.8513940,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,MALAYALAPUZHA,221712,9.2885240,76.8225530,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,MYLAPRA,221713,9.2908230,76.7981540,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,PRAMADOM,221714,9.2271240,76.8172240,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,THANNITHODU,221715,9.2729550,76.9284930,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,KONNI,VALLICODE,221716,9.2210835,76.7806434,KONNI EXGE,9.228053,76.851663
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,ANICADU,221720,9.4714210,76.6698840,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,KALLOOPPARA,221721,9.4019910,76.6341920,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,KAVIYOOR,221722,9.3965230,76.6131040,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,KOTTANADU,221723,9.4024730,76.7433350,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,KOTTANGAL,221724,9.4529230,76.7248320,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,KUNNATHANAM,221725,9.4349810,76.6111820,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,MALLAPPALLY,MALLAPPALLY,221726,9.4437640,76.6554030,MALLAPPALLY TE,9.442912,76.655182
KERALA,32,PATHANAMTHITTA,PANDLAM,ARANMULA,221717,9.3200240,76.6673720,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PANDLAM,KULANADA,221718,9.2429730,76.6723240,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PANDLAM,MEZHUVELI,221719,9.2691140,76.7017530,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PANDLAM,Pandalam,221727,9.2245700,76.6775500,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PANDLAM,PANDALAM THEKKEKARA,221728,9.1958140,76.7353410,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PANDLAM,THUMPAMON,221729,9.2167140,76.7136310,PANDALAM TE,9.222184,76.678104
KERALA,32,PATHANAMTHITTA,PARAKODE,ENADIMANGALAM,221730,9.1329040,76.8096040,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,ERATHU,221731,9.1313337,76.7390873,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,EZHAMKULAM,221732,9.1428684,76.7690851,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,KADAMPANADU,221733,9.0885630,76.7018730,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,KALANJOOR,221734,9.1216110,76.8519430,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,KODUMON,221735,9.1869230,76.7710030,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PARAKODE,PALLICKAL,221736,9.1547640,76.6731810,ADO-ADOOR UI TE,9.157259,76.730025
KERALA,32,PATHANAMTHITTA,PULIKEEZHU,KADAPRA,221737,9.3388720,76.5340620,TLA-TIRUVALLA UI TE,9.381981,76.573914
KERALA,32,PATHANAMTHITTA,PULIKEEZHU,KUTTOOR,221738,9.3594720,76.5880400,TLA-TIRUVALLA UI TE,9.381981,76.573914
KERALA,32,PATHANAMTHITTA,PULIKEEZHU,NEDUMPURAM,221739,9.3665330,76.5450620,TLA-TIRUVALLA UI TE,9.381981,76.573914
KERALA,32,PATHANAMTHITTA,PULIKEEZHU,NIRANAM,221740,9.3418120,76.5128820,TLA-TIRUVALLA UI TE,9.381981,76.573914
KERALA,32,PATHANAMTHITTA,PULIKEEZHU,PERINGARA,221741,9.3794120,76.5457930,TLA-TIRUVALLA UI TE,9.381981,76.573914
KERALA,32,PATHANAMTHITTA,RANNI,CHITTAR,221742,9.3302030,76.9266340,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,NARANAMOOZHY,221743,9.3870840,76.8432840,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,RANNI,221744,9.3765130,76.7789040,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,RANNI ANGADI,221745,9.3836040,76.7798310,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,RANNI PAZHAVANGADI,221746,9.3862050,76.7868040,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,RANNI PERUNAD,221747,9.3677940,76.8552720,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,SEETHATHODU,221748,9.3263540,76.9684210,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,VADASSERIKKARA,221749,9.3401920,76.8287540,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,PATHANAMTHITTA,RANNI,VECHUCHIRA,221750,9.4355320,76.8534510,VADASSERIKARA EXGE,9.337084,76.826304
KERALA,32,THIRUVANANTHAPURAM,ATHIYANNOOR,ATHIYANNOOR,221751,8.3935774,77.0638108,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,ATHIYANNOOR,KANJIRAMKULAM,221752,8.3555850,77.0478020,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,ATHIYANNOOR,KARUMKULAM,221753,8.3378830,77.0497870,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,ATHIYANNOOR,KOTTUKAL,221754,8.3813010,77.0185560,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,ATHIYANNOOR,VENGANOOR,221755,8.4031914,77.0128427,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,ANJUTHENGU,221756,8.6687300,76.7589900,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,CHIRAYINKEEZHU,221758,8.6604500,76.7861100,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,KADAKKAVOOR,221759,8.6829500,76.7707200,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,KIZHUVILAM,221760,8.6632800,76.8099500,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,MUDAKKAL,221761,8.6870900,76.8654600,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,CHIRAYINKEEZHU,VAKKOM,221762,8.6887500,76.7562400,CHIRAYINKEEZHU TE,8.661843,76.787403
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,KARAVARAM,221767,8.7526100,76.8143000,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,KILIMANOOR,221768,8.7731800,76.8577200,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,MADAVOOR,221769,8.8241100,76.8204100,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,NAGAROOR,221770,8.7549700,76.8578800,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,NAVAIKULAM,221771,8.7768400,76.7862000,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,PALLICKAL,221772,8.8241100,76.8098900,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,PAZHAYAKUNNUMMEL,221773,8.7733400,76.8806200,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,KILIMANOOR,PULIMATH,221774,8.7315300,76.8980300,KILIMANOOR TE,8.766098,76.875047
KERALA,32,THIRUVANANTHAPURAM,NEDUMANGAD,ANAD,221775,8.6335400,77.0093200,NEDUMANGAD,8.613094,76.995858
KERALA,32,THIRUVANANTHAPURAM,NEDUMANGAD,ARUVIKKARA,221776,8.5706600,77.0149700,NEDUMANGAD,8.613094,76.995858
KERALA,32,THIRUVANANTHAPURAM,NEDUMANGAD,KARAKULAM,221777,8.5626200,76.9831800,NEDUMANGAD,8.613094,76.995858
KERALA,32,THIRUVANANTHAPURAM,NEDUMANGAD,PANAVOOR,221778,8.6605900,76.9879400,NEDUMANGAD,8.613094,76.995858
KERALA,32,THIRUVANANTHAPURAM,NEDUMANGAD,VEMBAYAM,221779,8.6172700,76.9374900,NEDUMANGAD,8.613094,76.995858
KERALA,32,THIRUVANANTHAPURAM,NEMOM,BALARAMAPURAM,221780,8.4281680,77.0471390,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,KALLIYOOR,221781,8.4317470,77.0142440,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,MALAYINKEEZH,221782,8.4886178,77.0377433,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,MARANALLOOR,221783,8.4678891,77.0739266,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,PALLICHAL,221784,8.4333738,77.0285153,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,VILAPPIL,221785,8.5139820,77.0183600,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,NEMOM,VILAVOORKKAL,221786,8.4921780,77.0191850,MALAYINKEEL OLT,8.488372,77.039746
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,CHENKAL,221787,8.3773361,77.1210737,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,KARODE,221788,8.3200710,77.1100520,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,KULATHOOR,221789,8.3161297,77.0912738,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,PARASSALA,221790,8.3447413,77.1582895,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,POOVAR,221791,8.3196150,77.0696810,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PARASSALA,THIRUPURAM,221792,8.3609845,77.0779647,POOVAR TE,8.325595,77.064468
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,AMBOORI,221793,8.5054600,77.1877300,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,ARYANCODE,221794,8.4722784,77.1280763,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,KALLIKKADU,221795,8.5351294,77.1366623,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,KOLLAYIL,221796,8.3857170,77.1337340,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,KUNNATHUKAL,221797,8.3883820,77.1708440,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,OTTASEKHARAMANGALAM,221798,8.4913122,77.1256868,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,PERUMKADAVILA,221799,8.4418560,77.1116643,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,PERUMKADAVILA,VELLARADA,221800,8.4278894,77.1960275,PERUMKADAVILA TE,8.436750,77.107970
KERALA,32,THIRUVANANTHAPURAM,POTHENCODE,ANDOORKONAM,221763,8.5879000,76.8542300,KANIYAPURAM TE,8.588453,76.852004
KERALA,32,THIRUVANANTHAPURAM,POTHENCODE,AZHOOR,221757,8.6263000,76.8134800,KANIYAPURAM TE,8.588453,76.852004
KERALA,32,THIRUVANANTHAPURAM,POTHENCODE,KADINAMKULAM,221764,8.5717400,76.8480200,KANIYAPURAM TE,8.588453,76.852004
KERALA,32,THIRUVANANTHAPURAM,POTHENCODE,MANGALAPURAM,221765,8.6237989,76.8480485,KANIYAPURAM TE,8.588453,76.852004
KERALA,32,THIRUVANANTHAPURAM,POTHENCODE,POTHENCODE,221766,8.6212900,76.8898200,KANIYAPURAM TE,8.588453,76.852004
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,KALLARA,221801,8.7509900,76.9391500,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,MANICKAL,221802,8.6575600,76.9206100,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,NANNIYODE,221803,8.6989400,77.0260700,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,NELLANAD,221804,8.6776100,76.9103200,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,PANGODE,221805,8.7649300,76.9629900,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,PERINGAMALA,221806,8.7273500,77.0437400,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,PULLAMPARA,221807,8.6806600,76.9412400,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VAMANAPURAM,VAMANAPURAM,221808,8.7225200,76.8972000,VENJARAMOOD TE,8.678100,76.902300
KERALA,32,THIRUVANANTHAPURAM,VARKALA,CHEMMARUTHY,221809,8.7627242,76.7538270,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,CHERUNNIYOOR,221810,8.7234300,76.7589400,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,EDAVA,221811,8.7641650,76.6962603,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,ELAKAMON,221812,8.7739200,76.7254300,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,MANAMBOOR,221813,8.7161700,76.7762800,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,OTTOOR,221814,8.7322900,76.7850000,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VARKALA,VETTOOR,221815,8.7170114,76.7411472,VARKALA TE,8.732698,76.735125
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,ARYANAD,221816,8.5855100,77.0889300,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,KATTAKKADA,221817,8.5080477,77.0832354,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,KUTTICHAL,221818,8.5697200,77.1044800,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,POOVACHAL,221819,8.5325391,77.0868173,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,THOLICODE,221820,8.6456800,77.0560310,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,UZHAMALACKAL,221821,8.6062300,77.0507100,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,VELLANAD,221822,8.5617894,77.0546650,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THIRUVANANTHAPURAM,VELLANAD,VITHURA,221823,8.6722500,77.0828500,KATTAKKADA TE,8.508178,77.081080
KERALA,32,THRISSUR,ANTHIKKAD,ANTHICAD,221824,10.4599000,76.1232800,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,ANTHIKKAD,ARIMPOOR,221888,10.4978400,76.1462900,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,ANTHIKKAD,CHAZHOOR,221825,10.4120000,76.1615200,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,ANTHIKKAD,MANALLUR,221826,10.4746300,76.1076600,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,ANTHIKKAD,THANNIYAM,221827,10.4138800,76.1214700,KANDASSANKADAVE TE,10.474646,76.102231
KERALA,32,THRISSUR,CHALAKKUDY,ATHIRAPPALLY,221828,10.2903500,76.5133900,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHALAKKUDY,KADUKUTTY,221829,10.2700610,76.3110620,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHALAKKUDY,KODASSERY,221830,10.3432500,76.3946000,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHALAKKUDY,KORATTY,221831,10.2621590,76.3519980,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHALAKKUDY,MELUR,221832,10.2936600,76.3529200,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHALAKKUDY,PARIYARAM,221833,10.3199000,76.3706800,CHALAKKUDY TE,10.304674,76.331526
KERALA,32,THRISSUR,CHAVAKKAD,KADAPPURAM,221834,10.5376900,76.0282200,GURUVAYUR TE,10.593160,76.029160
